"income","workclass","education","capital-gain","capital-loss","hours-per-week"
"<=50K","Self-emp-inc","Masters",0,0,55
">50K","Self-emp-not-inc","Masters",0,0,50
"<=50K","Private","Some-college",2176,0,20
"<=50K","Private","Bachelors",0,0,60
">50K","Private","Bachelors",0,1902,40
"<=50K","Private","5th-6th",0,0,34
">50K","Local-gov","Some-college",0,0,40
"<=50K","Private","HS-grad",0,0,25
">50K","Federal-gov","Some-college",0,0,40
"<=50K","Local-gov","11th",0,0,40
"<=50K","Private","HS-grad",0,0,45
"<=50K","Private","HS-grad",0,0,8
"<=50K","Private","1st-4th",0,0,36
"<=50K","Private","Bachelors",0,0,30
"<=50K","Private","Some-college",0,0,60
"<=50K","Self-emp-inc","HS-grad",0,0,25
"<=50K","Private","Assoc-acdm",0,0,40
">50K","State-gov","Masters",0,0,40
"<=50K",,"10th",0,0,40
">50K","Private","Bachelors",0,0,40
">50K","Local-gov","Masters",0,0,40
">50K","Private","Assoc-voc",15024,0,40
"<=50K","Private","12th",0,0,50
"<=50K","Local-gov","HS-grad",0,0,40
"<=50K","Private","HS-grad",0,0,48
"<=50K",,"Some-college",0,0,40
"<=50K","Private","9th",0,0,24
"<=50K","Private","HS-grad",0,0,40
">50K","Local-gov","HS-grad",5178,0,40
"<=50K","Private","Some-college",0,0,60
">50K","Local-gov","Masters",10520,0,33
"<=50K","Private","Some-college",0,0,40
"<=50K",,"Assoc-voc",0,0,90
"<=50K","Private","HS-grad",0,0,40
">50K","Private","Some-college",0,0,40
">50K","Self-emp-not-inc","Some-college",99999,0,55
"<=50K","Private","HS-grad",0,0,60
"<=50K","Private","Assoc-voc",0,0,5
"<=50K","Private","HS-grad",0,0,40
"<=50K","Private","HS-grad",0,0,55
"<=50K","Private","9th",0,0,40
"<=50K","Private","HS-grad",0,0,40
"<=50K",,"HS-grad",0,0,45
"<=50K","Private","Some-college",0,0,40
"<=50K","Private","Bachelors",0,0,40
"<=50K","Private","Some-college",0,0,40
"<=50K","Private","Some-college",0,0,39
"<=50K",,"10th",0,0,40
"<=50K","Private","9th",0,0,20
">50K","Private","Assoc-voc",0,0,48
">50K","Private","Some-college",0,0,40
"<=50K","Private","Some-college",0,0,30
">50K","Local-gov","Masters",0,0,35
"<=50K","Private","HS-grad",0,0,15
">50K","State-gov","Masters",0,0,40
"<=50K","Private","11th",0,0,5
"<=50K","Local-gov","Some-college",0,0,40
"<=50K","Private","Some-college",0,0,45
"<=50K","Private","Some-college",0,0,20
"<=50K","Private","Some-college",4650,0,40
">50K","Local-gov","Masters",0,0,40
"<=50K","Private","Bachelors",0,0,50
"<=50K","Private","HS-grad",0,0,10
">50K","Private","Bachelors",0,1848,55
"<=50K","Private","10th",2597,0,50
"<=50K","Private","1st-4th",0,0,40
"<=50K","Private","Bachelors",0,0,35
"<=50K","State-gov","HS-grad",0,0,50
"<=50K","Private","Bachelors",0,0,70
"<=50K","Private","HS-grad",0,0,70
"<=50K","State-gov","Masters",0,0,60
"<=50K","Private","Bachelors",0,0,30
">50K","Federal-gov","Prof-school",7688,0,40
">50K","Self-emp-inc","Bachelors",0,1902,60
"<=50K","Local-gov","Masters",0,1669,35
">50K","Private","Some-college",7298,0,50
"<=50K","Private","Assoc-acdm",0,0,75
"<=50K","Self-emp-not-inc","Assoc-voc",0,0,40
"<=50K","Private","Some-college",0,0,8
"<=50K","Self-emp-not-inc","Some-college",0,0,40
"<=50K","Private","9th",0,0,28
"<=50K","Private","Prof-school",0,0,20
"<=50K","Private","Some-college",0,0,40
">50K","Private","HS-grad",0,0,40
"<=50K","Self-emp-not-inc","HS-grad",0,0,35
">50K","Private","Bachelors",0,0,50
">50K","Private","Bachelors",0,0,45
"<=50K","Self-emp-not-inc","Assoc-voc",0,0,90
">50K","Private","Some-college",0,1887,40
"<=50K","Private","Some-college",0,0,40
"<=50K","Private","HS-grad",0,0,40
"<=50K","Self-emp-not-inc","HS-grad",0,0,70
"<=50K","Private","HS-grad",0,0,50
"<=50K","Private","Bachelors",0,0,40
"<=50K","Private","HS-grad",0,0,46
">50K","Private","Some-college",0,0,50
"<=50K","Local-gov","Bachelors",0,0,40
"<=50K","Private","HS-grad",0,0,40
"<=50K","Private","Bachelors",0,0,60
"<=50K","Private","HS-grad",0,0,50
"<=50K","Private","Some-college",0,0,25
"<=50K","Private","HS-grad",0,0,25
">50K",,"HS-grad",0,0,50
"<=50K","Private","HS-grad",0,0,35
">50K","Self-emp-inc","Some-college",0,0,40
"<=50K","Private","HS-grad",0,0,40
">50K","Private","Some-college",0,0,40
"<=50K","Private","HS-grad",0,0,40
"<=50K","Private","HS-grad",0,0,40
">50K","Private","Doctorate",0,0,45
"<=50K","Private","Assoc-voc",0,0,43
"<=50K","Private","HS-grad",0,0,40
">50K","Private","Bachelors",5178,0,50
">50K","State-gov","Some-college",0,0,41
"<=50K","Private","Some-college",0,0,35
"<=50K","Private","Some-college",0,0,45
"<=50K","Private","HS-grad",0,0,40
"<=50K",,"Some-college",0,0,40
"<=50K","Self-emp-not-inc","Some-college",0,0,40
"<=50K","Private","HS-grad",0,0,40
"<=50K","Local-gov","Some-college",0,0,40
"<=50K","Self-emp-inc","10th",0,0,40
">50K","Private","Masters",0,0,45
"<=50K","Self-emp-inc","Bachelors",0,0,50
">50K","Private","Some-college",0,0,60
"<=50K",,"Some-college",0,0,10
"<=50K","Private","HS-grad",0,0,40
"<=50K","Private","12th",0,0,20
">50K","Local-gov","Some-college",0,1485,40
"<=50K","Private","7th-8th",0,0,40
">50K","Self-emp-inc","Bachelors",0,0,40
">50K","Private","Bachelors",0,0,45
"<=50K","Private","Assoc-voc",0,0,45
"<=50K","Private","Assoc-voc",0,0,40
"<=50K","Private","HS-grad",0,0,40
"<=50K","Private","Some-college",0,0,40
"<=50K","Self-emp-not-inc","Assoc-acdm",0,1672,65
"<=50K","Private","Some-college",0,0,25
"<=50K","Private","Some-college",0,0,20
"<=50K","Private","Some-college",0,0,60
">50K","Self-emp-inc","Prof-school",15024,0,60
"<=50K","Private","Assoc-voc",0,0,40
"<=50K","Private","HS-grad",3137,0,45
"<=50K","Private","HS-grad",0,0,40
"<=50K",,"Assoc-acdm",0,0,20
"<=50K","Private","Some-college",0,0,40
"<=50K","Private","Some-college",0,0,40
"<=50K","Local-gov","Bachelors",0,0,50
"<=50K","Federal-gov","Masters",0,0,50
"<=50K","Private","HS-grad",0,0,35
">50K","Private","HS-grad",0,1902,55
">50K","Self-emp-not-inc","HS-grad",0,0,60
"<=50K","Private","HS-grad",0,0,47
">50K","Private","Assoc-voc",14344,0,40
"<=50K","Private","10th",0,2051,40
">50K","Private","Some-college",0,0,40
">50K","Private","Bachelors",7688,0,50
"<=50K","Private","10th",0,0,40
"<=50K","Local-gov","11th",0,0,35
">50K",,"Some-college",0,0,40
"<=50K","Private","9th",0,0,40
"<=50K","Private","HS-grad",0,0,33
"<=50K","Private","Some-college",0,0,25
"<=50K","Private","10th",0,0,40
"<=50K","Self-emp-not-inc","Some-college",0,0,40
"<=50K","Self-emp-not-inc","11th",0,0,50
"<=50K","Private","1st-4th",0,0,40
">50K","Private","Bachelors",0,0,60
">50K","Private","HS-grad",0,0,52
">50K","Private","Some-college",4386,0,40
"<=50K","Private","HS-grad",0,0,50
"<=50K",,"12th",0,0,40
"<=50K","Private","HS-grad",1151,0,48
"<=50K","Private","Some-college",0,0,40
">50K","Private","Bachelors",0,0,40
"<=50K","State-gov","Assoc-acdm",0,0,15
">50K","Private","Some-college",0,0,50
"<=50K",,"HS-grad",0,0,35
">50K","Private","Prof-school",0,0,50
"<=50K","Private","Bachelors",0,0,37
">50K","Self-emp-not-inc","HS-grad",0,1887,60
"<=50K","Private","HS-grad",0,0,50
"<=50K","Private","10th",0,0,35
"<=50K","Private","HS-grad",0,0,65
"<=50K","Self-emp-not-inc","Bachelors",0,0,40
"<=50K","Private","Some-college",0,0,50
"<=50K","Private","HS-grad",0,0,20
"<=50K","Self-emp-not-inc","Bachelors",0,0,40
"<=50K","Private","Some-college",0,0,40
"<=50K","Private","Assoc-voc",0,0,40
">50K","Self-emp-inc","Prof-school",15024,0,43
">50K","Private","HS-grad",4687,0,50
"<=50K","Private","Prof-school",0,0,66
"<=50K","Private","HS-grad",0,0,20
"<=50K","Private","HS-grad",0,0,40
">50K","Private","Some-college",0,0,20
">50K","Private","Bachelors",0,0,48
"<=50K",,"10th",0,0,40
">50K","Private","HS-grad",0,0,42
"<=50K","Private","10th",0,0,35
"<=50K",,"Some-college",0,0,40
">50K","Private","HS-grad",0,1564,50
"<=50K","Private","Assoc-voc",0,0,25
"<=50K",,"Some-college",0,0,40
">50K","Private","Bachelors",7298,0,44
"<=50K","Self-emp-not-inc","HS-grad",0,0,40
">50K","Private","Assoc-voc",7298,0,32
"<=50K","Self-emp-not-inc","HS-grad",0,0,16
"<=50K","Private","Some-college",0,0,38
"<=50K","Private","9th",0,0,40
"<=50K","Self-emp-inc","Bachelors",0,0,60
"<=50K","Private","Some-college",0,1740,50
">50K","Self-emp-not-inc","Bachelors",0,0,45
"<=50K","Local-gov","Bachelors",0,0,50
"<=50K","Self-emp-not-inc","Bachelors",0,0,8
"<=50K","Private","Some-college",0,0,60
"<=50K","Private","HS-grad",0,0,40
">50K","Private","HS-grad",0,0,40
"<=50K","Private","HS-grad",0,0,33
">50K","Local-gov","Masters",0,1977,20
"<=50K","State-gov","Some-college",0,0,40
"<=50K","Private","HS-grad",0,0,40
"<=50K","Federal-gov","HS-grad",0,0,45
"<=50K","Private","HS-grad",0,0,40
"<=50K","Private","Assoc-acdm",0,0,40
">50K","Private","HS-grad",0,0,50
">50K","Private","Masters",0,0,50
"<=50K","Private","HS-grad",0,0,44
"<=50K","Private","10th",0,0,45
"<=50K","Private","HS-grad",0,0,40
">50K","State-gov","Masters",4787,0,44
"<=50K",,"Assoc-voc",0,0,20
"<=50K","Private","Some-college",0,0,35
"<=50K","State-gov","Bachelors",0,0,40
"<=50K","Private","11th",0,0,40
">50K","Local-gov","Masters",7298,0,60
"<=50K","Private","Some-college",0,0,50
"<=50K",,"7th-8th",0,0,30
"<=50K","Private","9th",0,0,40
"<=50K","Private","Some-college",0,0,40
"<=50K","Private","Some-college",0,0,40
"<=50K","Private","Some-college",0,0,40
"<=50K","Private","Some-college",0,0,30
"<=50K","State-gov","Some-college",0,0,40
"<=50K","Private","Bachelors",3674,0,40
">50K","Private","Some-college",0,0,40
">50K","Private","Assoc-voc",0,0,50
"<=50K","Private","Bachelors",0,0,40
"<=50K","Private","Bachelors",0,1340,42
"<=50K","Local-gov","Assoc-acdm",0,0,38
"<=50K","Private","HS-grad",0,1628,45
">50K","State-gov","Bachelors",7688,0,60
"<=50K","Private","HS-grad",0,0,35
"<=50K","Local-gov","Doctorate",0,0,40
"<=50K","Private","HS-grad",0,0,25
">50K","Local-gov","Assoc-acdm",0,1887,50
"<=50K","Private","HS-grad",0,0,40
">50K","Federal-gov","Prof-school",0,0,50
"<=50K","Private","Some-college",0,0,40
">50K","Private","HS-grad",0,1902,40
"<=50K","Private","Bachelors",0,0,60
"<=50K","Private","HS-grad",0,0,48
">50K","Private","Bachelors",0,0,45
"<=50K","Private","Bachelors",0,0,40
"<=50K","Private","Some-college",0,0,40
"<=50K","Private","HS-grad",0,0,40
"<=50K","Self-emp-not-inc","Some-college",0,0,70
"<=50K","Private","HS-grad",0,0,45
"<=50K","Private","Some-college",0,0,40
"<=50K","Private","Some-college",0,0,40
">50K","Federal-gov","Some-college",0,0,40
"<=50K","Private","Bachelors",0,0,40
"<=50K","Private","HS-grad",0,0,40
"<=50K","Private","HS-grad",0,0,40
"<=50K","Private","Bachelors",0,0,40
"<=50K","Private","HS-grad",0,0,40
"<=50K","State-gov","Masters",0,0,50
"<=50K","Private","HS-grad",0,0,40
">50K","Private","Bachelors",0,0,40
">50K","Local-gov","Some-college",0,0,45
"<=50K","Private","Masters",0,0,27
">50K","Private","Masters",0,1887,50
"<=50K","Federal-gov","HS-grad",0,0,40
"<=50K","Private","Bachelors",0,0,45
"<=50K",,"Some-college",0,0,20
">50K","Private","Bachelors",0,0,16
"<=50K","Private","HS-grad",0,0,38
"<=50K","Self-emp-not-inc","Bachelors",0,0,20
">50K","Self-emp-not-inc","9th",0,0,58
">50K","Private","Bachelors",0,0,45
"<=50K","Private","Bachelors",0,0,40
">50K","Private","Some-college",0,0,40
">50K","Self-emp-not-inc","Some-college",0,0,50
"<=50K","Private","5th-6th",0,0,52
">50K","Local-gov","Masters",15024,0,40
"<=50K","Private","HS-grad",0,0,40
"<=50K",,"5th-6th",0,0,40
"<=50K","Local-gov","HS-grad",0,0,40
"<=50K","Private","HS-grad",0,0,15
">50K","Private","Bachelors",0,0,32
"<=50K","Private","1st-4th",0,0,40
"<=50K","Private","Prof-school",0,0,40
"<=50K","Local-gov","10th",0,0,35
"<=50K","Self-emp-inc","10th",0,0,40
">50K","Private","Bachelors",7688,0,44
"<=50K","Private","HS-grad",0,0,50
"<=50K","Private","11th",0,0,15
"<=50K","Private","HS-grad",0,0,40
"<=50K","Private","Some-college",0,0,45
"<=50K","Private","HS-grad",0,0,35
"<=50K","Self-emp-not-inc","HS-grad",0,0,50
">50K","State-gov","Bachelors",5178,0,25
">50K","Private","Bachelors",6418,0,40
"<=50K","Private","HS-grad",0,0,40
">50K",,"Masters",0,0,2
">50K","Private","Some-college",0,0,45
"<=50K","Private","HS-grad",0,0,3
"<=50K","Private","HS-grad",0,0,35
"<=50K","Self-emp-not-inc","HS-grad",0,0,30
"<=50K","Private","Some-college",0,0,36
"<=50K","Private","Some-college",0,0,45
"<=50K","Self-emp-not-inc","HS-grad",0,0,40
">50K","Private","Bachelors",0,0,55
"<=50K","Local-gov","HS-grad",0,0,20
"<=50K","Private","Masters",0,0,30
">50K","Local-gov","Bachelors",0,0,55
"<=50K","Federal-gov","Assoc-acdm",0,1741,40
"<=50K","Private","HS-grad",0,0,40
"<=50K","Private","HS-grad",0,0,50
">50K","Private","Bachelors",7688,0,39
">50K","Private","Prof-school",0,0,50
"<=50K","Private","Bachelors",0,0,40
"<=50K","Private","Assoc-voc",0,0,40
"<=50K","Private","Some-college",0,0,45
"<=50K","Private","HS-grad",0,0,40
">50K","Private","HS-grad",0,0,55
">50K","Private","Some-college",0,0,50
"<=50K","Private","HS-grad",0,0,30
"<=50K","Private","Some-college",0,0,40
"<=50K","Federal-gov","Some-college",0,0,40
"<=50K","Private","Assoc-acdm",0,0,40
">50K","Self-emp-inc","Bachelors",0,2377,50
"<=50K","Private","Prof-school",0,0,40
"<=50K","Private","HS-grad",0,0,38
">50K","Private","Masters",0,0,42
"<=50K",,"HS-grad",0,0,40
"<=50K","Private","Some-college",0,0,17
"<=50K","Private","10th",0,0,40
"<=50K","Private","HS-grad",0,0,40
">50K","Private","Masters",0,0,40
"<=50K","Self-emp-not-inc","Some-college",0,1579,60
"<=50K","Private","Bachelors",0,0,25
"<=50K","Private","HS-grad",0,0,40
"<=50K","Private","Some-college",0,0,37
">50K","Self-emp-inc","HS-grad",0,0,45
">50K","Self-emp-not-inc","Some-college",0,0,20
"<=50K",,"HS-grad",0,0,2
"<=50K","Private","Some-college",0,0,55
">50K","Private","Masters",7688,0,45
">50K","Private","Masters",3103,0,40
"<=50K","State-gov","HS-grad",0,0,40
"<=50K","Private","11th",0,0,40
"<=50K","Private","Assoc-voc",0,0,35
"<=50K","Private","11th",0,0,30
"<=50K","Private","11th",0,0,40
"<=50K","Private","Some-college",0,0,20
">50K","Private","Some-college",9386,0,40
"<=50K","State-gov","11th",0,0,40
"<=50K","Self-emp-not-inc","HS-grad",0,0,55
"<=50K","Self-emp-not-inc","HS-grad",0,0,35
"<=50K","Private","Some-college",0,0,40
">50K","Private","Some-college",0,0,16
">50K","Private","Bachelors",7298,0,42
">50K","Private","HS-grad",0,0,50
">50K","Private","Masters",0,0,40
">50K","Private","Masters",0,0,50
">50K","Local-gov","Masters",3103,0,45
">50K","Private","HS-grad",0,0,55
">50K","Private","HS-grad",7298,0,40
"<=50K","Local-gov","Bachelors",0,0,20
">50K","Private","Masters",0,0,50
">50K","Private","Some-college",0,0,30
"<=50K","Private","HS-grad",0,0,50
"<=50K","Private","11th",0,0,20
"<=50K","Private","HS-grad",0,0,25
">50K","Private","HS-grad",0,0,45
"<=50K","Private","HS-grad",0,0,50
"<=50K","Local-gov","HS-grad",0,0,40
"<=50K","Private","Assoc-acdm",0,0,40
"<=50K","Self-emp-not-inc","Some-college",0,0,50
"<=50K","Private","7th-8th",0,0,32
"<=50K","Self-emp-not-inc","HS-grad",0,0,25
">50K","Private","Masters",7298,0,40
">50K","Private","Some-college",0,0,60
"<=50K","Private","Some-college",0,0,40
"<=50K","Private","HS-grad",0,0,35
"<=50K","Private","12th",0,0,40
">50K","Self-emp-not-inc","Prof-school",0,0,50
"<=50K","Private","HS-grad",0,0,20
">50K","Self-emp-inc","HS-grad",0,0,40
"<=50K","Private","12th",0,0,10
"<=50K","Private","HS-grad",0,0,35
"<=50K","Private","HS-grad",0,0,35
"<=50K","Private","Bachelors",0,0,40
"<=50K","State-gov","HS-grad",0,0,20
">50K","Self-emp-not-inc","Assoc-voc",0,0,40
"<=50K","Private","HS-grad",0,0,40
">50K","Self-emp-not-inc","Assoc-acdm",10520,0,45
"<=50K","Private","HS-grad",0,0,40
"<=50K","Private","Assoc-acdm",0,0,42
">50K","Private","Bachelors",0,0,35
"<=50K","Private","Bachelors",0,0,40
"<=50K","Private","Some-college",0,0,40
">50K","Local-gov","Assoc-voc",7688,0,36
"<=50K","Private","Assoc-acdm",0,0,40
">50K","Private","Bachelors",0,0,40
"<=50K","Federal-gov","Some-college",0,0,40
"<=50K","Private","10th",0,0,45
"<=50K","Private","Some-college",0,0,25
"<=50K","Private","Bachelors",0,0,40
">50K","Self-emp-inc","Some-college",0,0,50
"<=50K","Private","HS-grad",0,0,40
"<=50K","State-gov","HS-grad",0,0,40
"<=50K","Private","Some-college",0,0,40
"<=50K","Private","Bachelors",0,0,30
"<=50K","Private","HS-grad",0,0,40
">50K","Self-emp-not-inc","Assoc-voc",4386,0,80
">50K","Private","Some-college",0,0,64
"<=50K","Federal-gov","Assoc-voc",4650,0,40
">50K","Private","HS-grad",0,0,54
"<=50K","Private","Bachelors",0,0,40
">50K","Private","Bachelors",0,0,40
"<=50K","State-gov","Bachelors",0,0,40
"<=50K","Private","5th-6th",0,0,40
">50K","Private","Bachelors",0,0,50
"<=50K","Private","Doctorate",0,0,40
">50K","Private","HS-grad",0,0,50
">50K","Private","Masters",10520,0,32
"<=50K","State-gov","Assoc-voc",3325,0,42
">50K","Federal-gov","Assoc-voc",0,0,40
">50K","Local-gov","Some-college",0,0,40
"<=50K","Private","Bachelors",0,0,40
"<=50K","Private","1st-4th",0,0,40
">50K","Private","Bachelors",0,0,52
"<=50K","Private","HS-grad",0,0,55
"<=50K","Private","Some-college",0,0,40
"<=50K","Private","HS-grad",0,0,4
">50K","Local-gov","Assoc-voc",0,0,40
">50K","Self-emp-not-inc","Assoc-acdm",0,0,40
"<=50K","Private","HS-grad",0,0,35
"<=50K","Private","HS-grad",0,0,40
"<=50K",,"HS-grad",0,0,40
"<=50K","Private","Some-college",0,0,50
"<=50K","Private","Some-college",0,0,30
"<=50K","Private","10th",0,0,40
">50K","Local-gov","Masters",7298,0,40
"<=50K","Private","Some-college",0,0,40
">50K","Private","HS-grad",0,0,80
">50K","Private","Some-college",0,0,50
"<=50K","Self-emp-not-inc","7th-8th",0,0,42
"<=50K",,"HS-grad",0,0,42
"<=50K","Private","Some-college",0,0,40
"<=50K","Self-emp-not-inc","Bachelors",0,0,30
"<=50K","Self-emp-not-inc","11th",0,0,55
"<=50K",,"HS-grad",0,0,37
"<=50K","Private","Assoc-voc",0,0,40
">50K","Private","HS-grad",0,0,40
"<=50K","Self-emp-not-inc","Bachelors",0,0,47
"<=50K","Private","10th",0,0,40
"<=50K","Federal-gov","Bachelors",0,0,40
"<=50K","Private","HS-grad",0,0,35
"<=50K","Private","HS-grad",0,0,40
"<=50K","Private","Some-college",0,0,44
"<=50K","Private","HS-grad",0,0,40
"<=50K","Private","5th-6th",0,0,20
"<=50K","Private","Bachelors",0,0,40
"<=50K","Private","HS-grad",0,0,40
"<=50K","State-gov","Some-college",0,0,40
"<=50K","Private","Bachelors",0,0,50
"<=50K","Private","5th-6th",0,0,40
"<=50K","Private","12th",0,0,20
"<=50K","Self-emp-not-inc","Some-college",0,0,45
"<=50K","Private","Bachelors",0,0,44
">50K","Private","HS-grad",7688,0,48
"<=50K","Private","HS-grad",0,0,40
">50K","Self-emp-not-inc","Doctorate",0,1902,40
"<=50K","Private","HS-grad",0,0,45
"<=50K","Private","HS-grad",0,0,50
">50K","Private","Bachelors",0,0,40
"<=50K","Private","Bachelors",0,0,50
"<=50K","Private","HS-grad",0,0,40
"<=50K","Private","HS-grad",0,0,40
"<=50K",,"HS-grad",0,0,40
"<=50K","Self-emp-not-inc","Doctorate",0,0,45
"<=50K","Private","HS-grad",0,0,40
"<=50K","Private","HS-grad",0,0,50
"<=50K","Private","Assoc-voc",0,0,40
">50K","Private","HS-grad",0,0,40
"<=50K","Private","Some-college",0,1719,9
"<=50K","Private","HS-grad",0,0,40
">50K","Private","Bachelors",0,0,50
"<=50K",,"11th",0,0,40
">50K","State-gov","Bachelors",7298,0,55
"<=50K","Private","HS-grad",0,0,40
">50K","Self-emp-not-inc","Prof-school",0,0,55
">50K","Private","HS-grad",0,0,45
"<=50K","State-gov","Assoc-acdm",0,0,40
"<=50K","Private","Some-college",0,0,40
"<=50K","Private","Some-college",0,0,40
"<=50K","Private","Some-college",0,0,20
"<=50K","Private","HS-grad",0,0,40
">50K","Private","Bachelors",0,0,50
">50K","Private","Bachelors",0,0,50
"<=50K","Private","HS-grad",0,0,40
"<=50K","Private","HS-grad",0,0,41
">50K",,"Prof-school",0,0,40
"<=50K","Private","Masters",0,0,40
"<=50K","Private","Assoc-voc",0,0,40
"<=50K",,"10th",0,0,40
"<=50K","Private","Some-college",0,0,40
">50K","Private","Masters",0,0,40
"<=50K","Local-gov","Masters",0,0,80
"<=50K","Private","HS-grad",0,0,40
"<=50K","Private","9th",0,0,40
"<=50K","State-gov","Bachelors",0,0,40
"<=50K","Private","10th",0,0,40
"<=50K","Private","Assoc-acdm",0,0,26
"<=50K","Private","Some-college",0,0,40
">50K","Private","HS-grad",0,0,40
"<=50K",,"12th",0,1602,40
"<=50K","Private","HS-grad",0,0,40
"<=50K","Private","Bachelors",0,0,40
">50K","Private","Bachelors",0,2415,20
">50K","Private","Assoc-acdm",0,0,40
"<=50K","Private","HS-grad",0,0,40
"<=50K","Local-gov","Bachelors",0,0,40
"<=50K","Private","HS-grad",0,0,60
">50K","Private","Some-college",0,1887,40
"<=50K","Private","Doctorate",0,0,60
"<=50K","Local-gov","Bachelors",0,0,60
"<=50K","Private","HS-grad",0,0,48
"<=50K","Self-emp-not-inc","HS-grad",0,0,40
">50K","Private","Some-college",7688,0,40
"<=50K","Self-emp-not-inc","HS-grad",0,0,40
">50K","Private","HS-grad",0,0,40
"<=50K",,"9th",0,0,40
"<=50K","Self-emp-not-inc","HS-grad",0,0,53
">50K","Self-emp-not-inc","Prof-school",0,0,30
"<=50K","Private","Bachelors",0,0,35
"<=50K","Private","HS-grad",0,0,16
"<=50K","Local-gov","HS-grad",0,0,40
"<=50K","Private","Some-college",0,0,22
">50K","Federal-gov","Bachelors",0,0,40
"<=50K","Self-emp-not-inc","HS-grad",0,0,40
"<=50K","Private","Some-college",0,0,40
"<=50K","Private","Bachelors",0,0,50
