"age","education","marital-status","occupation","relationship","race","sex","native-country"
61,"HS-grad","Widowed","Adm-clerical","Unmarried","White","Female","United-States"
44,"Some-college","Divorced","Craft-repair","Not-in-family","White","Male","United-States"
32,"HS-grad","Separated","Handlers-cleaners","Unmarried","Asian-Pac-Islander","Female","South"
25,"Some-college","Never-married","Adm-clerical","Own-child","White","Male","United-States"
47,"Some-college","Divorced","Adm-clerical","Not-in-family","White","Female","United-States"
19,"Some-college","Never-married","Sales","Own-child","White","Female","United-States"
37,"Some-college","Married-civ-spouse","Other-service","Husband","White","Male","United-States"
28,"HS-grad","Divorced","Tech-support","Own-child","Asian-Pac-Islander","Female","United-States"
34,"Assoc-acdm","Married-civ-spouse","Adm-clerical","Wife","White","Female","United-States"
32,"Some-college","Divorced","Other-service","Not-in-family","White","Female","United-States"
24,"Some-college","Never-married","Other-service","Not-in-family","White","Male","United-States"
22,"Some-college","Never-married",,"Not-in-family","Asian-Pac-Islander","Female","United-States"
30,"Some-college","Married-civ-spouse","Exec-managerial","Husband","Black","Male","United-States"
56,"Masters","Married-civ-spouse","Exec-managerial","Husband","White","Male","United-States"
30,"Bachelors","Married-civ-spouse","Sales","Husband","White","Male","United-States"
28,"Some-college","Never-married","Adm-clerical","Own-child","White","Female","United-States"
40,"Some-college","Married-civ-spouse","Craft-repair","Husband","White","Male","United-States"
28,"Some-college","Never-married","Sales","Not-in-family","White","Male","United-States"
39,"12th","Never-married","Handlers-cleaners","Not-in-family","White","Male","United-States"
33,"HS-grad","Married-civ-spouse","Craft-repair","Husband","White","Male","United-States"
23,"Some-college","Never-married","Other-service","Not-in-family","Asian-Pac-Islander","Male","Dominican-Republic"
32,"Some-college","Never-married","Machine-op-inspct","Other-relative","White","Male","Ecuador"
37,"HS-grad","Married-civ-spouse","Craft-repair","Husband","White","Male","United-States"
71,"5th-6th","Widowed","Priv-house-serv","Not-in-family","Asian-Pac-Islander","Female","United-States"
30,"Some-college","Married-civ-spouse","Adm-clerical","Husband","White","Male","United-States"
20,"Some-college","Never-married","Exec-managerial","Not-in-family","White","Female","United-States"
53,"HS-grad","Married-civ-spouse","Transport-moving","Husband","White","Male","United-States"
42,"HS-grad","Divorced","Craft-repair","Unmarried","White","Male","United-States"
44,"Bachelors","Married-civ-spouse","Exec-managerial","Husband","White","Male","United-States"
26,"Masters","Never-married","Prof-specialty","Not-in-family","White","Female","United-States"
21,"Some-college","Never-married","Other-service","Own-child","White","Female","United-States"
37,"HS-grad","Married-spouse-absent","Other-service","Unmarried","Black","Female","United-States"
36,"Bachelors","Divorced","Prof-specialty","Unmarried","White","Female","United-States"
25,"HS-grad","Never-married","Sales","Unmarried","White","Female","United-States"
54,"Doctorate","Married-civ-spouse","Exec-managerial","Husband","White","Male","United-States"
38,"Bachelors","Married-civ-spouse","Prof-specialty","Husband","White","Male","United-States"
29,"HS-grad","Never-married","Other-service","Not-in-family","White","Male","United-States"
20,"Some-college","Never-married","Craft-repair","Own-child","White","Male","United-States"
32,"HS-grad","Never-married","Craft-repair","Other-relative","White","Male","United-States"
24,"Assoc-acdm","Never-married","Exec-managerial","Not-in-family","White","Male","United-States"
59,"HS-grad","Married-civ-spouse","Adm-clerical","Husband","White","Male","United-States"
56,"Bachelors","Married-civ-spouse","Adm-clerical","Husband","White","Male","United-States"
40,"HS-grad","Divorced","Transport-moving","Not-in-family","White","Male","United-States"
35,"Bachelors","Married-civ-spouse","Sales","Husband","White","Male","United-States"
38,"Bachelors","Married-civ-spouse","Prof-specialty","Wife","White","Female","United-States"
24,"Some-college","Never-married","Sales","Own-child","White","Female","United-States"
30,"Some-college","Married-civ-spouse","Sales","Husband","White","Male","United-States"
61,"HS-grad","Married-civ-spouse",,"Husband","White","Male","United-States"
36,"1st-4th","Never-married","Farming-fishing","Not-in-family","White","Male","Mexico"
20,"Some-college","Never-married","Protective-serv","Own-child","Asian-Pac-Islander","Female","United-States"
36,"HS-grad","Never-married","Sales","Own-child","White","Female","United-States"
45,"Bachelors","Never-married","Exec-managerial","Not-in-family","White","Female","United-States"
22,"Bachelors","Never-married","Adm-clerical","Own-child","White","Female","United-States"
31,"HS-grad","Never-married","Farming-fishing","Not-in-family","White","Male","United-States"
34,"HS-grad","Never-married","Transport-moving","Own-child","White","Male","United-States"
24,"11th","Never-married","Craft-repair","Unmarried","White","Male","United-States"
42,"9th","Never-married",,"Own-child","Black","Male","United-States"
23,"Bachelors","Never-married","Sales","Not-in-family","White","Male","United-States"
46,"Prof-school","Separated","Prof-specialty","Unmarried","White","Female","Germany"
60,"Prof-school","Married-civ-spouse","Prof-specialty","Husband","White","Male","Germany"
40,"Some-college","Divorced","Machine-op-inspct","Unmarried","Black","Female","United-States"
55,"HS-grad","Divorced","Machine-op-inspct","Not-in-family","White","Female","United-States"
47,"Masters","Separated","Tech-support","Not-in-family","White","Male","United-States"
28,"HS-grad","Married-civ-spouse","Other-service","Husband","White","Male","United-States"
55,"Prof-school","Married-civ-spouse","Exec-managerial","Husband","White","Male","United-States"
47,"Masters","Married-civ-spouse","Prof-specialty","Husband","White","Male","United-States"
54,"Masters","Married-civ-spouse","Exec-managerial","Husband","White","Male","United-States"
32,"11th","Married-civ-spouse","Other-service","Wife","White","Female","United-States"
38,"Assoc-acdm","Married-civ-spouse","Exec-managerial","Husband","White","Male","United-States"
61,"Some-college","Widowed","Machine-op-inspct","Not-in-family","White","Female","United-States"
62,"Masters","Married-civ-spouse","Prof-specialty","Husband","Asian-Pac-Islander","Male","South"
29,"Some-college","Married-civ-spouse","Craft-repair","Husband","White","Male","United-States"
26,"HS-grad","Never-married","Protective-serv","Not-in-family","Black","Female","United-States"
19,"Some-college","Never-married","Farming-fishing","Own-child","White","Male","United-States"
40,"10th","Married-civ-spouse","Craft-repair","Husband","White","Male","United-States"
36,"HS-grad","Married-civ-spouse","Machine-op-inspct","Husband","White","Male","United-States"
42,"HS-grad","Married-civ-spouse","Transport-moving","Husband","White","Male","United-States"
55,"Masters","Never-married","Prof-specialty","Other-relative","Asian-Pac-Islander","Female","Thailand"
55,"HS-grad","Married-civ-spouse","Other-service","Wife","Black","Female","United-States"
43,"Bachelors","Married-civ-spouse","Sales","Husband","White","Male","United-States"
39,"HS-grad","Married-civ-spouse","Craft-repair","Husband","White","Male","United-States"
38,"Some-college","Married-civ-spouse","Adm-clerical","Husband","White","Male","United-States"
28,"HS-grad","Never-married","Other-service","Unmarried","White","Female","Mexico"
36,"Some-college","Divorced","Tech-support","Unmarried","White","Female","United-States"
49,"Some-college","Married-civ-spouse","Farming-fishing","Husband","White","Male","United-States"
41,"Some-college","Divorced","Adm-clerical","Own-child","Black","Female","United-States"
60,"7th-8th","Married-civ-spouse","Machine-op-inspct","Wife","White","Female","United-States"
35,"Bachelors","Married-civ-spouse","Exec-managerial","Husband","White","Male","United-States"
36,"Bachelors","Divorced","Prof-specialty","Unmarried","White","Female","United-States"
51,"HS-grad","Married-civ-spouse","Adm-clerical","Husband","White","Male","United-States"
23,"HS-grad","Never-married","Other-service","Not-in-family","White","Male","Guatemala"
51,"HS-grad","Married-civ-spouse","Craft-repair","Husband","White","Male","United-States"
17,"11th","Never-married","Sales","Own-child","White","Female","India"
33,"Some-college","Married-civ-spouse","Sales","Husband","White","Male","United-States"
50,"HS-grad","Divorced","Protective-serv","Not-in-family","White","Male","United-States"
38,"12th","Married-civ-spouse","Craft-repair","Husband","White","Male","United-States"
18,"HS-grad","Never-married","Adm-clerical","Own-child","White","Female","United-States"
26,"HS-grad","Never-married","Transport-moving","Own-child","White","Male","United-States"
21,"Some-college","Never-married","Sales","Own-child","White","Female","United-States"
26,"HS-grad","Married-civ-spouse","Exec-managerial","Husband","White","Male","United-States"
30,"HS-grad","Married-civ-spouse","Adm-clerical","Wife","White","Female","United-States"
39,"Some-college","Divorced",,"Not-in-family","White","Female","United-States"
33,"HS-grad","Never-married","Other-service","Not-in-family","Black","Male","United-States"
42,"Some-college","Divorced","Transport-moving","Unmarried","White","Male","United-States"
28,"Prof-school","Never-married","Prof-specialty","Not-in-family","White","Female","United-States"
20,"HS-grad","Never-married","Other-service","Own-child","White","Male","United-States"
66,"Bachelors","Widowed","Prof-specialty","Not-in-family","Black","Female","United-States"
31,"Some-college","Married-civ-spouse","Adm-clerical","Husband","Asian-Pac-Islander","Male","India"
36,"Some-college","Divorced","Adm-clerical","Unmarried","White","Male","Canada"
39,"Assoc-acdm","Never-married","Prof-specialty","Not-in-family","White","Male","United-States"
52,"HS-grad","Married-civ-spouse","Adm-clerical","Husband","White","Male","United-States"
61,"7th-8th","Married-civ-spouse","Craft-repair","Husband","White","Male","Poland"
27,"HS-grad","Married-civ-spouse","Transport-moving","Husband","White","Male","United-States"
45,"HS-grad","Divorced","Adm-clerical","Not-in-family","White","Female","United-States"
21,"9th","Never-married","Other-service","Own-child","Amer-Indian-Eskimo","Male","United-States"
25,"HS-grad","Never-married","Adm-clerical","Own-child","White","Female","United-States"
24,"Some-college","Never-married","Other-service","Own-child","White","Female","United-States"
38,"Assoc-acdm","Married-civ-spouse","Exec-managerial","Husband","White","Male","Italy"
51,"Some-college","Married-civ-spouse",,"Husband","White","Male","United-States"
29,"Bachelors","Married-civ-spouse","Prof-specialty","Wife","White","Female","United-States"
45,"HS-grad","Divorced","Adm-clerical","Unmarried","White","Female","United-States"
59,"10th","Married-civ-spouse","Transport-moving","Husband","White","Male","United-States"
41,"HS-grad","Married-civ-spouse","Adm-clerical","Own-child","White","Male","United-States"
23,"Bachelors","Never-married","Adm-clerical","Own-child","White","Female","United-States"
43,"Some-college","Divorced","Adm-clerical","Not-in-family","White","Male","United-States"
17,"11th","Never-married","Sales","Own-child","White","Male","United-States"
32,"Bachelors","Married-civ-spouse","Exec-managerial","Husband","White","Male","United-States"
42,"Assoc-voc","Married-civ-spouse","Machine-op-inspct","Husband","White","Male","United-States"
68,"Masters","Married-civ-spouse","Exec-managerial","Husband","White","Male","United-States"
55,"HS-grad","Married-civ-spouse","Tech-support","Husband","White","Male","United-States"
43,"HS-grad","Married-civ-spouse","Adm-clerical","Husband","White","Male","United-States"
61,"HS-grad","Married-civ-spouse","Adm-clerical","Husband","White","Male","United-States"
28,"HS-grad","Married-civ-spouse","Machine-op-inspct","Husband","White","Male","United-States"
47,"HS-grad","Divorced","Machine-op-inspct","Unmarried","White","Female","United-States"
21,"7th-8th","Never-married","Craft-repair","Not-in-family","White","Male","United-States"
